浙J PS10L,Wenzhou,Zhejiang,Nigel,Honda,2020,2022-05-01,Written Off
浙J 5C12P,Quzhou,Zhejiang,Nigel,Lamborghini,2007,2022-02-16,Good
津B Y5TZ1,Tianjin,Tianjin,Thomas,Chang'an,2021,2022-03-28,Good
浙B TA766,Wenzhou,Zhejiang,Tony,Audi,2022,2022-07-03,Good
陕L YX2T5,Xi'an,Shaanxi,Jony,Bentley,2015,2022-07-03,Good
浙C JV21P,Zhoushan,Zhejiang,Tony,BMW,2013,2022-08-31,Good
浙B 0N402,Zhoushan,Zhejiang,Tony,Xpeng,2010,2022-04-13,Good
浙K F9N68,Jiaxing,Zhejiang,Evelyn,BYD,2010,2016-03-26,Good
浙J 3A289,Wenzhou,Zhejiang,Thomas,Li Auto,2013,2022-05-31,Good
浙A 91JV8,Zhoushan,Zhejiang,Tim,Xpeng,2008,2021-12-21,Good
闽J Y542X,Fuzhou,Fujian,Thomas,Great Wall,2015,2022-05-10,Good
川D 8546S,Chengdu,Sichuan,Tim,Great Wall,2014,2016-02-15,Good
云K P9T9Z,Kunming,Yunnan,Tony,Rolls Royce,2011,2022-05-26,Good
宁F 17K6B,Yinchuan,Ningxia,Nigel,Li Auto,2011,2022-04-02,Good
云B C445J,Kunming,Yunnan,Evelyn,Bentley,2007,2022-07-06,Impounded
浙F H66V5,Wenzhou,Zhejiang,Nigel,Nio,2012,2022-09-19,Good
浙E EX364,Taizhou,Zhejiang,Leo,Lamborghini,2017,2022-07-30,Good
浙K 0JXV8,Lishui,Zhejiang,Tim,Toyota,2018,2022-01-15,Good
浙D 377VS,Jinhua,Zhejiang,Simon,BYD,2018,2022-03-22,Good
沪D 0ZTJL,Shanghai,Shanghai,Aaron,Tesla,2010,2022-04-14,Good
浙E L41V2,Ningbo,Zhejiang,Simon,Chang'an,2019,2022-07-20,Written Off
浙K 7A6F5,Hangzhou,Zhejiang,Thomas,Geely,2019,2021-03-28,Good
浙C 38XS9,Wenzhou,Zhejiang,Evelyn,Audi,2012,2022-01-23,Good
浙D 685F8,Zhoushan,Zhejiang,Tim,Chery,2018,2022-09-08,Good
青K AF300,Xining,Qinghai,Evelyn,Honda,2019,2022-04-24,Good
浙D ZE623,Ningbo,Zhejiang,Nigel,Xpeng,2016,2022-03-29,Good
浙C Z0888,Huzhou,Zhejiang,Mark,Lamborghini,2022,2022-07-10,Good
浙H 4Q9J6,Zhoushan,Zhejiang,Leo,Ford,2006,2022-08-16,Good
浙D LH309,Jiaxing,Zhejiang,Aaron,Lamborghini,2020,2019-05-29,Good
浙C 6J5F1,Hangzhou,Zhejiang,Leo,GAC,2017,2017-07-10,Good
桂D E96V6,Nanning,Guangxi,Charlie,Chery,2017,2022-01-19,Good
浙L K77D6,Jinhua,Zhejiang,Leo,Tesla,2016,2022-04-05,Good
京J C87YF,Beijing,Beijing,Armen,Ford,2006,2022-09-09,Good
浙J 654G4,Quzhou,Zhejiang,Armen,Geely,2021,2022-03-02,Good
浙F 7E74T,Wenzhou,Zhejiang,Nigel,Honda,2011,2022-04-08,Good
浙L 32UJY,Jiaxing,Zhejiang,Evelyn,Chery,2021,2022-02-16,Written Off
浙D 14J3T,Jinhua,Zhejiang,Tony,Lamborghini,2019,2021-12-12,Stolen
赣C 1J5LC,Nanchang,Jiangxi,Tim,Haval,2010,2019-04-29,Good
贵H 9D42T,Guiyang,Guizhou,Aaron,Xpeng,2016,2022-08-16,Written Off
浙D 6Z3A4,Jiaxing,Zhejiang,Thomas,Aston Martin,2010,2022-01-02,Good
浙D 5V5L7,Quzhou,Zhejiang,Simon,Toyota,2019,2022-09-05,Good
新G 36S3F,Urumqi,Xinjiang,Tim,Tesla,2020,2022-04-16,Good
浙L 6N97C,Wenzhou,Zhejiang,Leo,Xpeng,2016,2022-07-05,Good
浙F 507M0,Wenzhou,Zhejiang,Nigel,Haval,2011,2022-06-10,Good
赣J 743C9,Nanchang,Jiangxi,Mark,Bentley,2008,2022-06-09,Good
桂J 2DJF2,Nanning,Guangxi,Derek,Xpeng,2014,2022-05-01,Good
浙G FF2L5,Ningbo,Zhejiang,Evelyn,SAIC Volkwagen,2007,2021-06-12,Impounded
浙F 16LLF,Hangzhou,Zhejiang,Charlie,Rolls Royce,2011,2021-06-30,Good
蒙E JSJX7,Hohhot,Inner Mongolia,Aaron,Chang'an,2020,2017-05-15,Written Off
浙D P72E5,Taizhou,Zhejiang,Derek,Rolls Royce,2007,2022-01-05,Good
赣J 15ETY,Nanchang,Jiangxi,Nigel,Mercedes Benz,2010,2022-06-02,Good
浙J E1955,Jiaxing,Zhejiang,Jony,Xpeng,2009,2018-12-25,Written Off
浙C 6N4Z9,Lishui,Zhejiang,Smart Cookie,Aston Martin,2021,2022-01-12,Written Off
浙H 0E834,Hangzhou,Zhejiang,Edwin,Bentley,2007,2021-04-17,Written Off
苏F SL077,Nanjing,Jiangsu,George,Nio,2009,2022-03-04,Good
浙J 32RTB,Quzhou,Zhejiang,Charlie,Nio,2008,2021-12-30,Good
浙F 9Y89J,Jiaxing,Zhejiang,Thomas,Lamborghini,2012,2022-09-13,Wanted
浙F 76665,Jinhua,Zhejiang,Thomas,Geely,2008,2021-12-20,Good
浙F 13CZ5,Taizhou,Zhejiang,Thomas,SAIC Volkwagen,2010,2022-04-24,Impounded
浙J X5V8B,Huzhou,Zhejiang,Edwin,Aston Martin,2016,2022-02-13,Good
浙J 0UT82,Jiaxing,Zhejiang,Mark,Aston Martin,2014,2022-07-19,Good
浙F TR7Y2,Hangzhou,Zhejiang,Mark,Tesla,2009,2022-09-18,Good
浙J 68XTE,Jinhua,Zhejiang,Edwin,Buick,2015,2022-02-04,Good
琼G 79D03,Haikou,Hainan,Simon,Chang'an,2017,2022-03-27,Wanted
浙L 76N6K,Wenzhou,Zhejiang,Nigel,Bentley,2008,2022-05-16,Impounded
浙J 1371V,Huzhou,Zhejiang,Armen,Ford,2013,2020-06-28,Good
浙L PYX44,Jiaxing,Zhejiang,Armen,Audi,2006,2022-03-28,Good
浙E 49V9P,Lishui,Zhejiang,George,Nio,2016,2022-08-11,Wanted
桂C D2379,Nanning,Guangxi,George,Aston Martin,2022,2022-08-10,Good
粤J T5R8H,Guangzhou,Guangdong,Smart Cookie,Toyota,2018,2022-01-01,Good
浙C 0J2TR,Ningbo,Zhejiang,Tim,Ford,2007,2022-09-23,Good
浙A 0C21J,Quzhou,Zhejiang,Derek,Geely,2014,2021-12-11,Good
皖K 5ZV89,Hefei,Anhui,Edwin,Xpeng,2020,2022-03-28,Written Off
闽J 5D2H4,Fuzhou,Fujian,Simon,Lamborghini,2005,2021-04-26,Stolen
津A 42V84,Tianjin,Tianjin,Charlie,BYD,2016,2022-01-16,Stolen
浙F 3XNT6,Hangzhou,Zhejiang,Tim,BYD,2009,2022-06-24,Impounded
浙J J5KYE,Ningbo,Zhejiang,Smart Cookie,Tesla,2019,2022-06-15,Good
浙L 525ER,Huzhou,Zhejiang,Simon,BYD,2012,2021-12-15,Good
浙F TDS05,Ningbo,Zhejiang,Charlie,Chang'an,2008,2016-10-23,Good
浙J 1XJC9,Lishui,Zhejiang,Nigel,Buick,2008,2022-02-19,Good
浙H Z54H5,Lishui,Zhejiang,Mark,Xpeng,2019,2022-06-17,Good
浙J J5734,Wenzhou,Zhejiang,Aaron,Toyota,2010,2022-06-04,Good
青K 8S832,Xining,Qinghai,George,Xpeng,2018,2020-08-12,Good
浙J 2239G,Hangzhou,Zhejiang,Thomas,Li Auto,2014,2016-12-08,Good
浙H 7TE1F,Jinhua,Zhejiang,Evelyn,Bentley,2006,2016-09-08,Good
浙E 0112L,Ningbo,Zhejiang,Leo,Chang'an,2011,2021-05-19,Good
浙J PJDL9,Lishui,Zhejiang,Tim,Geely,2020,2022-04-24,Stolen
浙E 6117Y,Zhoushan,Zhejiang,Edwin,Lamborghini,2018,2022-08-13,Good
浙J 2K8K0,Zhoushan,Zhejiang,Thomas,Xpeng,2014,2022-03-10,Good
浙C J855N,Taizhou,Zhejiang,Simon,Great Wall,2020,2022-03-03,Good
浙H ET8F7,Jinhua,Zhejiang,Tony,Rolls Royce,2021,2022-07-25,Good
浙G J5L60,Jiaxing,Zhejiang,Armen,Audi,2017,2022-09-23,Good
浙L KY3JJ,Hangzhou,Zhejiang,Smart Cookie,Xpeng,2006,2022-02-10,Good
浙L 26PFZ,Quzhou,Zhejiang,Derek,BMW,2008,2022-09-06,Good
浙F T72AT,Ningbo,Zhejiang,Jony,Geely,2022,2022-04-21,Good
浙H EF757,Taizhou,Zhejiang,Derek,Rolls Royce,2021,2022-03-19,Good
浙F 372CD,Wenzhou,Zhejiang,Mark,Chang'an,2007,2021-12-27,Good
云C 0B137,Kunming,Yunnan,Smart Cookie,Chery,2006,2022-09-18,Good
苏B JS47J,Nanjing,Jiangsu,Mark,Tesla,2015,2021-12-07,Good
浙J 7FF1F,Taizhou,Zhejiang,Leo,Ford,2015,2022-04-02,Good
浙C 55112,Lishui,Zhejiang,George,SAIC Volkwagen,2018,2016-10-12,Good
浙B S61J7,Quzhou,Zhejiang,Tony,Li Auto,2011,2022-07-08,Good
京L 2651M,Beijing,Beijing,Charlie,Haval,2017,2022-07-31,Good
浙F Y3U49,Ningbo,Zhejiang,Mark,Great Wall,2012,2022-09-18,Good
浙J 28JM6,Zhoushan,Zhejiang,George,Buick,2006,2022-04-28,Good
浙D J3Q82,Wenzhou,Zhejiang,Tony,Haval,2007,2022-09-27,Good
浙K 728E1,Jinhua,Zhejiang,Smart Cookie,Aston Martin,2009,2022-04-15,Good
豫J 5F675,Zhengzhou,Henan,Jony,Honda,2014,2022-09-14,Good
陕J U0X41,Xi'an,Shaanxi,Thomas,Xpeng,2008,2022-07-06,Good
浙F 82DJL,Lishui,Zhejiang,George,BYD,2015,2022-06-22,Good
浙F H3Y49,Huzhou,Zhejiang,Nigel,Xpeng,2012,2022-03-09,Good
浙B Z4678,Taizhou,Zhejiang,Evelyn,Chang'an,2006,2022-05-26,Wanted
浙J 865LR,Zhoushan,Zhejiang,Derek,Chery,2021,2022-01-25,Stolen
浙F SB751,Lishui,Zhejiang,Tony,Chery,2021,2022-04-17,Good
浙F C740J,Huzhou,Zhejiang,Mark,Mercedes Benz,2015,2022-07-16,Good
浙K 571Q0,Hangzhou,Zhejiang,Simon,BYD,2007,2020-09-26,Good
浙L AC892,Ningbo,Zhejiang,Smart Cookie,Xpeng,2014,2022-10-05,Good
苏H EY700,Nanjing,Jiangsu,Aaron,BYD,2011,2022-07-29,Good
鲁C P10S0,Jinan,Shandong,Edwin,Lamborghini,2013,2017-05-29,Good
浙C 5P48L,Wenzhou,Zhejiang,Nigel,Ford,2021,2021-12-22,Good
浙C SF65J,Lishui,Zhejiang,Mark,Tesla,2019,2022-08-11,Good
赣J 5UTN1,Nanchang,Jiangxi,Leo,BYD,2015,2022-08-08,Good
粤F ZF9TF,Guangzhou,Guangdong,Evelyn,Great Wall,2011,2020-10-03,Good
浙F 348UJ,Hangzhou,Zhejiang,Derek,Chang'an,2022,2019-04-17,Good
蒙C JJKT8,Hohhot,Inner Mongolia,Thomas,Honda,2011,2022-09-01,Good
浙H 88J0X,Huzhou,Zhejiang,Evelyn,BMW,2020,2022-04-21,Good
浙J NV682,Huzhou,Zhejiang,Jony,Honda,2007,2018-04-21,Good
浙K Z1A80,Zhoushan,Zhejiang,Leo,Nio,2007,2021-03-14,Good
浙D 7RJJT,Jiaxing,Zhejiang,Simon,Rolls Royce,2016,2022-02-08,Wanted
浙B 2XZ4F,Huzhou,Zhejiang,Tim,GAC,2022,2016-04-16,Good
黑L 164LU,Harbin,Heilongjiang,Mark,Nio,2017,2022-01-02,Written Off
浙L F8ZZB,Zhoushan,Zhejiang,Simon,GAC,2013,2022-06-26,Good
浙F J4S6U,Zhoushan,Zhejiang,Mark,Great Wall,2019,2022-02-25,Good
沪E 1B8J9,Shanghai,Shanghai,Jony,Ford,2022,2018-06-14,Good
浙L U8FJS,Lishui,Zhejiang,Armen,Chang'an,2016,2017-04-28,Good
冀L 076LD,Shijiazhuang,Hebei,Edwin,Honda,2015,2022-03-24,Good
浙C 4D25L,Taizhou,Zhejiang,George,Great Wall,2013,2022-03-14,Good
浙J STUT3,Zhoushan,Zhejiang,Thomas,Li Auto,2021,2022-07-21,Good
浙J 950YP,Zhoushan,Zhejiang,Nigel,Audi,2010,2017-11-13,Impounded
浙H 2P27V,Wenzhou,Zhejiang,Thomas,Audi,2005,2020-01-10,Stolen
陕F 2C1Z2,Xi'an,Shaanxi,Mark,Nio,2020,2022-03-18,Stolen
浙K 4T6N6,Wenzhou,Zhejiang,Tony,Chang'an,2013,2022-09-28,Good
鄂B 29K2F,Wuhan,Hubei,Evelyn,Audi,2011,2021-12-23,Good
藏J K39XL,Lhasa,Tibet,Edwin,Geely,2022,2022-01-16,Good
浙F JLP4T,Jiaxing,Zhejiang,Leo,Chery,2016,2016-07-06,Good
蒙C 47U89,Hohhot,Inner Mongolia,Edwin,Tesla,2019,2016-02-29,Written Off
浙J 9X6FX,Jiaxing,Zhejiang,Armen,Mercedes Benz,2014,2022-06-22,Good
浙E F03JX,Lishui,Zhejiang,Aaron,Mercedes Benz,2019,2022-07-23,Good
皖A A6834,Hefei,Anhui,Edwin,Bentley,2017,2022-03-16,Good
吉L AJZY8,Changchun,Jilin,George,BYD,2008,2022-06-17,Good
浙E 1YU85,Taizhou,Zhejiang,Tony,Bentley,2015,2022-05-05,Good
浙L XT1B1,Zhoushan,Zhejiang,Leo,Bentley,2013,2022-06-16,Impounded
浙B 529B6,Wenzhou,Zhejiang,Smart Cookie,SAIC Volkwagen,2017,2022-08-17,Written Off
浙L 03JN2,Zhoushan,Zhejiang,Charlie,Aston Martin,2011,2021-12-11,Written Off
浙C 43S8Y,Ningbo,Zhejiang,Tim,Ford,2017,2022-01-11,Impounded
苏J N873C,Nanjing,Jiangsu,Jony,Nio,2020,2022-04-20,Good
浙L 43FPB,Jinhua,Zhejiang,George,Mercedes Benz,2021,2015-12-29,Good
浙F 4K8X3,Wenzhou,Zhejiang,Armen,Lamborghini,2010,2022-04-26,Good
浙C 2R038,Hangzhou,Zhejiang,Simon,Xpeng,2007,2020-11-24,Written Off
浙J JBT2P,Zhoushan,Zhejiang,Jony,Mercedes Benz,2020,2022-08-22,Good
浙A 6793H,Hangzhou,Zhejiang,Smart Cookie,Geely,2017,2016-02-15,Good
浙H P5V95,Zhoushan,Zhejiang,Leo,Aston Martin,2017,2022-07-03,Good
云C C5L63,Kunming,Yunnan,Evelyn,BMW,2013,2022-04-14,Good
浙L 84RZP,Lishui,Zhejiang,Edwin,Li Auto,2016,2022-09-23,Good
浙L 4093Z,Ningbo,Zhejiang,Derek,Great Wall,2022,2021-12-12,Good
浙J 7V86D,Lishui,Zhejiang,Edwin,Chang'an,2022,2022-04-12,Impounded
辽K 8410T,Shenyang,Liaoning,Jony,Geely,2012,2022-08-20,Good
浙J E8L0Z,Quzhou,Zhejiang,Charlie,Tesla,2012,2022-09-13,Good
甘J Q750R,Lanzhou,Gansu,Evelyn,Chery,2010,2022-02-13,Good
浙H R29L9,Jinhua,Zhejiang,Simon,Tesla,2017,2022-01-06,Good
浙J 9K2AL,Lishui,Zhejiang,Thomas,Geely,2015,2022-09-14,Written Off
浙L ZHS90,Zhoushan,Zhejiang,Charlie,Audi,2008,2022-01-02,Good
浙J 8ZE26,Zhoushan,Zhejiang,Jony,GAC,2010,2021-03-01,Wanted
浙F ZL38Q,Quzhou,Zhejiang,Tony,Toyota,2005,2022-07-12,Good
浙G 3JD91,Wenzhou,Zhejiang,Jony,GAC,2011,2022-08-22,Good
贵L JSS89,Guiyang,Guizhou,Thomas,Buick,2009,2017-02-27,Good
浙J GJ2V6,Jiaxing,Zhejiang,Tim,GAC,2013,2022-03-13,Stolen
浙C 54YZ9,Hangzhou,Zhejiang,Jony,Chang'an,2008,2022-06-27,Good
浙F 3XLT8,Zhoushan,Zhejiang,Nigel,Chang'an,2011,2022-03-23,Good
浙D 1FS84,Lishui,Zhejiang,Nigel,Tesla,2006,2022-09-12,Stolen
浙K 940L7,Wenzhou,Zhejiang,Edwin,Chery,2010,2022-01-31,Good
浙G F8609,Ningbo,Zhejiang,Jony,Honda,2014,2017-06-23,Good
浙D Z20TV,Ningbo,Zhejiang,Edwin,Lamborghini,2013,2022-05-13,Good
川E 6T2JT,Chengdu,Sichuan,Smart Cookie,Chery,2013,2022-02-27,Wanted
宁B 6Z39H,Yinchuan,Ningxia,Edwin,Chery,2018,2022-05-12,Impounded
浙E E3Y6Z,Huzhou,Zhejiang,Smart Cookie,Buick,2012,2022-08-18,Stolen
宁J 0LK15,Yinchuan,Ningxia,Smart Cookie,Xpeng,2008,2016-04-21,Impounded
浙D 2019U,Ningbo,Zhejiang,Nigel,Nio,2007,2022-06-30,Impounded
浙L JH0X5,Hangzhou,Zhejiang,Mark,Rolls Royce,2008,2022-02-11,Good
京J 95K4G,Beijing,Beijing,Mark,Ford,2011,2022-02-13,Good
浙A 63441,Huzhou,Zhejiang,Evelyn,Geely,2005,2021-08-26,Good
浙A 60L8K,Jinhua,Zhejiang,Simon,SAIC Volkwagen,2021,2022-09-29,Good
浙J S0BL6,Jiaxing,Zhejiang,Smart Cookie,SAIC Volkwagen,2018,2022-01-24,Good
浙E FHJJ5,Ningbo,Zhejiang,Thomas,Audi,2007,2022-09-25,Good
浙F 111X4,Ningbo,Zhejiang,Charlie,Nio,2005,2022-06-24,Good
浙G 4L56F,Hangzhou,Zhejiang,Smart Cookie,Haval,2016,2018-03-21,Good
闽J A0TZ4,Fuzhou,Fujian,Charlie,Great Wall,2019,2021-12-03,Good
浙J ED05P,Quzhou,Zhejiang,Charlie,Great Wall,2009,2018-01-09,Good
浙J 6T3B1,Hangzhou,Zhejiang,Aaron,Nio,2019,2016-04-28,Impounded
浙F Y5JPP,Jiaxing,Zhejiang,Tim,Chery,2020,2022-02-28,Impounded
浙H Z5800,Jiaxing,Zhejiang,Simon,Chery,2021,2021-12-11,Good
浙K J5H3J,Ningbo,Zhejiang,Derek,Tesla,2009,2021-12-08,Good
闽B 0L62Z,Fuzhou,Fujian,Leo,Haval,2021,2021-12-09,Good
浙E X3J1L,Huzhou,Zhejiang,Aaron,Xpeng,2022,2018-08-26,Good
浙J UZC9J,Hangzhou,Zhejiang,Simon,Chang'an,2017,2022-04-17,Good
冀E X4Z1S,Shijiazhuang,Hebei,Leo,Audi,2015,2022-05-21,Good
浙H 0J33J,Jinhua,Zhejiang,Mark,Haval,2009,2022-09-15,Good
浙H T77Y8,Wenzhou,Zhejiang,Aaron,Honda,2022,2022-09-03,Impounded
浙L 86V3A,Taizhou,Zhejiang,Mark,Li Auto,2009,2022-03-03,Good
粤K 64Z8H,Guangzhou,Guangdong,Thomas,Li Auto,2007,2022-08-09,Good
浙L V588Y,Lishui,Zhejiang,Thomas,Mercedes Benz,2019,2022-01-02,Good
浙B Z3824,Jiaxing,Zhejiang,Evelyn,Geely,2020,2022-06-08,Wanted
浙J 7748R,Zhoushan,Zhejiang,Simon,BYD,2018,2021-01-28,Good
浙B JQ884,Lishui,Zhejiang,Tim,Honda,2017,2019-06-19,Good
浙A 114H5,Zhoushan,Zhejiang,Derek,SAIC Volkwagen,2022,2022-06-26,Good
浙D 7SJ4V,Zhoushan,Zhejiang,Derek,BYD,2007,2019-01-27,Good
浙J Z3120,Hangzhou,Zhejiang,Leo,Rolls Royce,2022,2021-12-29,Good
浙F 6V176,Hangzhou,Zhejiang,Leo,Xpeng,2018,2018-11-09,Good
浙F 3T7VN,Quzhou,Zhejiang,Edwin,SAIC Volkwagen,2010,2022-07-13,Stolen
浙J X3P3S,Taizhou,Zhejiang,Armen,Rolls Royce,2021,2022-10-05,Good
浙A 42TEJ,Hangzhou,Zhejiang,Armen,Aston Martin,2020,2022-09-29,Good
浙G 6Y259,Ningbo,Zhejiang,Evelyn,BYD,2011,2022-02-02,Impounded
浙G FJJF7,Lishui,Zhejiang,Mark,Toyota,2008,2022-05-21,Good
浙L 7QL07,Lishui,Zhejiang,Jony,Buick,2020,2018-11-08,Impounded
陕D F394D,Xi'an,Shaanxi,Tim,Rolls Royce,2005,2022-03-01,Good
浙L ZT854,Hangzhou,Zhejiang,Derek,Great Wall,2020,2021-04-06,Stolen
浙L YL16X,Hangzhou,Zhejiang,Tony,Lamborghini,2019,2018-04-02,Good
浙E 92RP1,Lishui,Zhejiang,Thomas,BYD,2022,2022-02-01,Good
浙F 6TZEV,Lishui,Zhejiang,Evelyn,Geely,2021,2022-02-16,Good
浙E T4A92,Jinhua,Zhejiang,Leo,Rolls Royce,2014,2022-04-05,Good
浙L BZS38,Jiaxing,Zhejiang,Smart Cookie,Ford,2017,2018-09-19,Good
浙E S7A16,Jiaxing,Zhejiang,Jony,BMW,2017,2022-04-14,Good
浙J 55S50,Huzhou,Zhejiang,Tim,Honda,2006,2022-01-03,Good
浙L FH7J8,Huzhou,Zhejiang,Thomas,BYD,2012,2022-08-19,Good
新D S31X5,Urumqi,Xinjiang,Leo,Chang'an,2020,2016-08-14,Good
赣A 6301R,Nanchang,Jiangxi,Thomas,Aston Martin,2017,2021-08-28,Good
浙J L825R,Jinhua,Zhejiang,Nigel,Haval,2014,2022-09-22,Good
浙L TY2JZ,Hangzhou,Zhejiang,Simon,Bentley,2012,2022-02-11,Impounded
浙L SPX33,Jiaxing,Zhejiang,Aaron,Nio,2020,2022-09-14,Impounded
鄂E 204ZC,Wuhan,Hubei,Evelyn,Ford,2020,2022-01-04,Good
浙E 87SJC,Wenzhou,Zhejiang,Evelyn,Geely,2018,2022-07-30,Good
浙E YJ2U9,Jiaxing,Zhejiang,Mark,Li Auto,2016,2022-02-27,Good
贵E V0F9Z,Guiyang,Guizhou,Tony,Aston Martin,2013,2022-06-02,Good
川K 636C6,Chengdu,Sichuan,George,Haval,2014,2022-09-16,Good
浙F 09YSX,Jiaxing,Zhejiang,George,SAIC Volkwagen,2008,2022-06-21,Good
陕L J2DH8,Xi'an,Shaanxi,Nigel,Ford,2005,2022-03-21,Good
吉L J6C8E,Changchun,Jilin,Simon,Nio,2005,2018-05-18,Impounded
甘J ATJ1P,Lanzhou,Gansu,Thomas,Haval,2022,2021-12-29,Good
浙E 1E64A,Quzhou,Zhejiang,Leo,Great Wall,2010,2022-04-17,Good
浙J SK8XJ,Jiaxing,Zhejiang,Leo,BMW,2015,2022-05-11,Good
浙A XTL56,Lishui,Zhejiang,Charlie,Xpeng,2010,2016-12-21,Good
浙E 67XV4,Zhoushan,Zhejiang,Smart Cookie,Xpeng,2020,2022-05-18,Wanted
浙H FEL42,Zhoushan,Zhejiang,Derek,SAIC Volkwagen,2012,2022-07-01,Good
浙C X573F,Jinhua,Zhejiang,Jony,Li Auto,2018,2022-02-03,Good
浙F 1T7ZU,Jiaxing,Zhejiang,Mark,Mercedes Benz,2020,2019-05-23,Good
浙B B4TJ4,Taizhou,Zhejiang,Jony,Great Wall,2005,2022-03-21,Good
浙D LE6F2,Taizhou,Zhejiang,Edwin,Great Wall,2013,2022-03-27,Good
浙L DN013,Jiaxing,Zhejiang,Aaron,SAIC Volkwagen,2007,2022-06-21,Good
浙D 4V728,Quzhou,Zhejiang,Thomas,Audi,2016,2017-04-06,Good
鲁J B2TN5,Jinan,Shandong,Jony,SAIC Volkwagen,2014,2017-01-09,Good
浙D 7921Y,Jinhua,Zhejiang,Charlie,Aston Martin,2020,2022-01-03,Good
浙E 0Y5JF,Huzhou,Zhejiang,Smart Cookie,Aston Martin,2019,2021-12-07,Good
浙E F0UF2,Hangzhou,Zhejiang,George,Honda,2007,2022-06-20,Good
浙J 953P8,Huzhou,Zhejiang,Edwin,SAIC Volkwagen,2017,2022-05-06,Impounded
浙D 9D2J5,Lishui,Zhejiang,Smart Cookie,BYD,2009,2022-08-15,Good
浙E 472T8,Ningbo,Zhejiang,Armen,Geely,2015,2021-12-31,Good
浙K V86Y0,Huzhou,Zhejiang,Jony,Rolls Royce,2012,2022-03-06,Stolen
浙L J0VYE,Quzhou,Zhejiang,Edwin,BYD,2022,2018-04-20,Good
浙L 378VA,Huzhou,Zhejiang,Aaron,Lamborghini,2014,2022-07-30,Wanted
赣K 21C8Z,Nanchang,Jiangxi,Thomas,GAC,2017,2017-06-18,Good
浙L S29BT,Zhoushan,Zhejiang,Derek,Chang'an,2005,2020-08-14,Good
浙K T765T,Hangzhou,Zhejiang,Aaron,Chery,2022,2022-03-11,Good
浙D 60ZJP,Quzhou,Zhejiang,Thomas,Great Wall,2014,2017-02-07,Good
浙F 9646F,Wenzhou,Zhejiang,Tony,Rolls Royce,2005,2022-01-06,Good
浙E 1B4E9,Jinhua,Zhejiang,Evelyn,Aston Martin,2009,2022-08-31,Good
浙D 5J99U,Huzhou,Zhejiang,Edwin,Rolls Royce,2013,2022-05-05,Good
浙A 14514,Hangzhou,Zhejiang,Jony,BMW,2018,2022-03-29,Good
浙E YZ1E3,Ningbo,Zhejiang,Jony,Chery,2009,2022-01-17,Wanted
浙K 67Z0P,Quzhou,Zhejiang,Leo,Li Auto,2014,2022-04-26,Good
浙J T9SKJ,Wenzhou,Zhejiang,Evelyn,Nio,2014,2022-09-30,Good
浙D J7K0Z,Lishui,Zhejiang,Thomas,Chang'an,2019,2020-05-27,Good
浙F 6S9P9,Huzhou,Zhejiang,George,Buick,2007,2022-06-03,Good
浙A 6TL3S,Jiaxing,Zhejiang,Smart Cookie,Ford,2013,2022-06-03,Wanted
浙E 5GJ2T,Hangzhou,Zhejiang,Thomas,GAC,2021,2016-10-19,Good
浙J 8SPS9,Hangzhou,Zhejiang,Tim,Toyota,2010,2022-03-24,Good
川J 039XK,Chengdu,Sichuan,Leo,Lamborghini,2014,2022-08-10,Good
浙A Y1683,Lishui,Zhejiang,Edwin,Audi,2010,2022-07-16,Good
浙F 432XY,Zhoushan,Zhejiang,Tim,Lamborghini,2012,2022-06-02,Good
浙E 4R01L,Ningbo,Zhejiang,Edwin,Chery,2005,2018-02-05,Good
晋D G3J33,Taiyuan,Shanxi,Mark,BMW,2016,2022-03-13,Good
浙C 4099E,Lishui,Zhejiang,Simon,Rolls Royce,2008,2020-03-15,Stolen
浙F 4P7R3,Jiaxing,Zhejiang,Thomas,BYD,2022,2019-01-06,Good
粤H 03ZJ1,Guangzhou,Guangdong,Evelyn,Great Wall,2009,2022-09-14,Wanted
浙L T3XE1,Lishui,Zhejiang,Edwin,Great Wall,2015,2022-07-24,Good
湘A 0FFZ5,Changsha,Hunan,Armen,Lamborghini,2006,2022-01-13,Good
浙G 817C5,Huzhou,Zhejiang,Jony,Aston Martin,2009,2022-02-18,Good
陕C 3X1T7,Xi'an,Shaanxi,Tim,Tesla,2015,2022-02-12,Good
浙E 5D0PJ,Lishui,Zhejiang,Jony,Chery,2017,2022-06-12,Good
浙J 8082T,Lishui,Zhejiang,George,Great Wall,2015,2021-05-14,Good
川G 95598,Chengdu,Sichuan,Thomas,SAIC Volkwagen,2010,2022-09-18,Good
浙J 3JFQ9,Lishui,Zhejiang,Mark,Toyota,2018,2022-06-11,Good
浙E V4YT8,Huzhou,Zhejiang,George,Mercedes Benz,2005,2022-01-23,Good
浙C H4512,Quzhou,Zhejiang,Edwin,Bentley,2010,2022-04-15,Good
浙F BE472,Quzhou,Zhejiang,Jony,Toyota,2009,2022-07-20,Good
皖G 419C9,Hefei,Anhui,Edwin,Li Auto,2012,2021-12-21,Good
桂B TR0J2,Nanning,Guangxi,Nigel,Honda,2016,2022-06-14,Good
浙F Z5FT0,Taizhou,Zhejiang,George,Chery,2017,2022-01-08,Good
浙J XST00,Taizhou,Zhejiang,Charlie,Great Wall,2020,2018-09-22,Good
